prospect_id,hashed_email,hashed_phone,curp_hash,first_identified_ts,geo_state,age_band,income_band,segment_label,intent_band,lead_quality_score,is_existing_customer
PR011166,e6e674eee1ee9ef0a59d11c37a6bd176,fb99b684e43201b4e8c8df87,009cbb2666592337eaf19147,2025-08-31 08:09:22,CDMX,35-44,20k-35k,Asalariado consolidado,Alta,72.41,0
PR011167,7e62e60975d4f1a90a5392abff0443ab,3c11cc7156b88261bdbcaf84,0352ed35c9ee9e7573a3e7d3,2025-11-09 07:52:52,Yucatán,45-54,50k+,Prospecto informativo,Media,53.53,0
PR011168,9c74cb4f55fc097b67533c8e8ad2bb3d,e815b5b0f682e75e00e797b2,9ac13a1feeb37feec641e4fc,2025-06-07 10:48:23,Jalisco,45-54,10k-20k,Baja intención masivo,Baja,21.15,0
PR011169,3adc04ce601880aad9b60581d41e9f54,9074263d7c6a8a00f4d870ac,e33249d3e077ae53117a815b,2025-09-15 20:22:06,CDMX,18-24,35k-50k,Joven digital,Media,68.0,0
PR011170,964c2ab2e602915a402c13b5dd39ff3c,fc3b91dc0c088bca89adda3c,59bacf5cbc731dcd251bf9e5,2025-09-23 21:22:26,Jalisco,18-24,20k-35k,Joven digital,Media,61.61,0
PR011171,49da0364fb79d19845eaf51c2dda0925,d402cc751ff47b61b5af4c92,fb12799a100db3a9eeca5552,2025-09-20 06:50:34,Puebla,18-24,0-10k,Baja intención masivo,Baja,9.13,0
PR011172,4c63addba6e95572676f0c8ce7f30783,50ed8d96b851f418987fb48b,ecb905da5cab367cc2c87cf1,2025-03-15 08:17:58,Veracruz,18-24,20k-35k,Joven digital,Alta,73.06,0
PR011173,5979be951c3c040005ec99b3cb8fb6e5,87dd36eb97bdb42a578dec10,25e1a8a9e72761c4114b7edf,2025-03-14 13:41:19,Michoacán,35-44,20k-35k,Asalariado consolidado,Baja,61.42,0
PR011174,1d5d960982ab62342fc3827d6e617cfd,d5418af4c17a4c9ada33e7fb,12909da3d2cf6290a7ded461,2025-04-05 22:36:26,CDMX,25-34,50k+,Joven digital,Alta,98.0,0
PR011175,74d3a8b106173f6c5c59101d9bd04069,dc68a4f197d7d1759cfbb04f,3aedf2bad15a6a921fa4f54d,2025-08-29 21:36:30,Veracruz,35-44,20k-35k,Asalariado consolidado,Media,82.31,0
PR011176,156f60489f017f1747064775728a3729,03a8a2b631c0849e684251b5,a86f90d6408f95622898d436,2025-05-19 08:06:05,Chihuahua,35-44,0-10k,Prospecto informativo,Media,54.97,0
PR011177,3515f5ed44580c6fde56194c72175820,7d9b176bbf822712ec385be3,629439466456d5318981e8d1,2025-03-20 23:17:56,Nuevo León,35-44,50k+,Prospecto informativo,Baja,61.38,0
PR011178,082e9b53fd329868a42fbde5dbce5528,9e6bc7dcd9e8e271bd91f061,989f73521a850c8482271285,2025-06-25 12:47:46,CDMX,18-24,10k-20k,Joven digital,Alta,83.87,0
PR011179,cc9fd4b1cfc6c1c8ec91b7af1f459ea7,407221b22b8618206b9a54d9,2580c5f5dd4f228d8fe6c0dd,2025-05-03 21:22:32,CDMX,25-34,20k-35k,Joven digital,Media,62.98,0
PR011180,2e50d7ec9199c80490533cacee3eb88d,96d82c8f2d8cc61c71cb11c9,c42ba3e3b28f20051d31bc1a,2025-10-04 15:27:58,CDMX,18-24,20k-35k,Joven digital,Alta,62.23,0
PR011181,1f5b8898a563ded7a6f0f3591c898a87,6e167eba0aa1e491cd9b8234,6cd73476197ec9a1db7dbaf0,2025-11-10 07:43:05,Otros,45-54,10k-20k,Baja intención masivo,Baja,38.1,0
PR011182,95629a5074e1d6d2856d06c1a8c80a62,cb03c164649b93bfe8e465ac,1dafed26954577a90c9fcadd,2025-07-08 12:01:32,Estado de México,25-34,10k-20k,Joven digital,Media,61.74,0
PR011183,95b27f6bfa9c68d86d86851dfbe4af7a,13e531ec078b48e87a38ec6d,d2c1c5eaa96b65e7084f4213,2025-02-24 10:09:07,Guanajuato,18-24,20k-35k,Prospecto informativo,Baja,32.64,0
PR011184,0fd396ac9cf193a5b55ac0d6b5302827,25e5ada81c10573f52adb17f,9f66481e0241e51754650bf6,2025-06-02 12:21:25,Chihuahua,18-24,35k-50k,Cliente existente digital,Media,74.28,1
PR011185,2de074b20fbe862223d603b3334e5b31,acd4496d7f43835618f88526,b25e5e54b95154b1407adfcb,2025-04-05 05:29:58,Estado de México,35-44,50k+,Ahorro alto potencial,Alta,89.01,0
PR011186,ac28b0318471cbb8ab5827390d57036e,bd8c451b2de199f7a5c4bfb6,737148c7b371cb5511237a38,2025-11-01 14:22:23,Veracruz,35-44,50k+,Prospecto informativo,Baja,47.35,0
PR011187,bf67ee5c5abc5d2c8825402e6e548070,8044fe8296bb7b0aac0421ac,55a4d2c7f0d2f5058b2ddd4e,2025-02-13 21:10:09,CDMX,55+,0-10k,Baja intención masivo,Baja,24.71,0
PR011188,6e48c7accb9e310c65e057434477b511,7fc71af84fe4bd0ac41080e2,68ae97f0706d865c4e82cda5,2025-02-06 18:33:08,Puebla,25-34,10k-20k,Joven digital,Media,58.91,0
PR011189,8322709158c797180b093f63778d0849,6ee29c709db3ca15bc1df3ad,eaab0aef6296f88bd976bb33,2025-08-01 15:25:28,CDMX,18-24,10k-20k,Joven digital,Media,45.52,0
PR011190,146824dc10824d2cf31395d93c58ba82,3b11c80c2b1c6d69d4c3b843,8d02fbf0a899fa4df78fb93e,2025-07-31 23:48:56,Jalisco,45-54,50k+,Prospecto informativo,Baja,52.31,0
PR011191,3882a57bd7e0c774290eab72b8a2c6b2,83490a426d98ec7b7ac5b76d,56601f900090be8d0562b200,2025-09-14 11:09:33,Nuevo León,25-34,0-10k,Joven digital,Alta,64.3,0
PR011192,e0c3899239d93c2b7f3a16133f427182,d3bcd4f5b4f207183d9d2db4,37fce11debc4e68e01f0ac05,2025-07-08 22:36:49,Coahuila,25-34,20k-35k,Prospecto informativo,Baja,49.9,0
PR011193,83bffc7f774a9cf899de36fa47ed66b6,e6f53ada25be23678060a5db,c0a3b9deb180e42750d511b8,2025-11-21 18:25:23,Yucatán,45-54,50k+,Ahorro alto potencial,Alta,90.43,0
PR011194,ccbda5579dc450656317ef24755c28d5,d47528fd4ec1b6b404449c00,6e2cf20ceaa5c64de6f00cb0,2025-07-10 06:39:47,Baja California,35-44,20k-35k,Asalariado consolidado,Baja,53.06,0
PR011195,73f84d80d7a017de36de03d0f4f29f3f,98031866abee3f979e155b69,98a3f7b8ea685bb270dd6f7d,2025-12-04 01:28:38,CDMX,25-34,0-10k,Joven digital,Media,65.83,0
PR011196,8cc9876059fc59cf0e87554389d7af06,01f326cacb99446cd60299fd,3d5de1263d5c6884b3f0ba9c,2025-04-22 07:15:36,Otros,55+,0-10k,Baja intención masivo,Baja,12.11,0
PR011197,a9a675368965d824847c5c555429f744,ebe79dd414e74dbc4d5cd35b,359f3718c9f84b15bd6bdf15,2025-11-26 01:17:08,CDMX,25-34,20k-35k,Joven digital,Media,76.8,0
PR011198,c558a137b66e3f339f3f4189acb1482c,7241b63db3d665d717c60205,612132293966dd208e7510b1,2025-01-26 22:32:37,Michoacán,18-24,10k-20k,Joven digital,Media,56.34,0
PR011199,c109dd81214e3b1048f4f12c9900d2b8,307ef6ffedd426642b57334f,9e2cc642c7dd0a1698ad75ac,2025-12-25 04:12:20,Baja California,25-34,20k-35k,Prospecto informativo,Baja,53.99,0
PR011200,0b78057ba394b26f2c6e7250eadad055,1a3c5a2a70c0f5f24c6b22b7,74486a1b4361a59390484bff,2025-11-19 22:48:18,Querétaro,18-24,0-10k,Baja intención masivo,Baja,18.2,0
PR011201,a07704cd4b6d1570f23d6b9530634eea,05cac8ded656693c8734af45,430e97c46d1c004c866bc312,2025-08-19 21:20:03,Estado de México,25-34,35k-50k,Cliente existente digital,Media,84.3,1
PR011202,257f8e888dab6cc157f906a814347904,8c7c9ae58273ee59fc3fcc47,36d34812acfe6fe3f54e015c,2025-07-05 17:39:10,Baja California,45-54,35k-50k,Asalariado consolidado,Baja,60.61,0
PR011203,3b5c166128b861010372271725794255,e443876cfa455428cc177b00,817e9d0c9bc5b4c33bb62cc5,2025-08-18 19:01:41,Baja California,55+,20k-35k,Prospecto informativo,Baja,51.99,0
PR011204,8c6b58d64c1477111b2ee8d1dacc1e4a,daf5f0134d25db99b8b6cf0e,aea68445b3c79e0dd2df97aa,2025-02-06 13:13:04,CDMX,35-44,10k-20k,Baja intención masivo,Baja,35.48,0
PR011205,185ff3a0b40c4f85a37fce6e33460fd9,c68147c5f49e963af90cc6b3,a83af336ba3f1ea635d95b93,2025-04-01 18:04:19,Chihuahua,55+,10k-20k,Prospecto informativo,Media,43.23,0
PR011206,528b98c127dfa5c761ee44919333e3c2,e8fcd93d818e0900cd0d0ed8,3f3fe8b37e17fc1307a41fe0,2025-06-06 18:50:39,CDMX,25-34,10k-20k,Baja intención masivo,Baja,32.64,0
PR011207,6d207ffe2609a0674704c40682649e13,c476a822f2577fb04d07de2a,55e191537f7a36e2f947d40f,2025-07-16 06:40:32,Puebla,25-34,50k+,Joven digital,Media,82.67,0
PR011208,e4f91bfcb67b1d8b6ec51b9ee189567c,4aa402720292f482ebd0fb69,3671a5e919d56773e227fb15,2025-03-27 07:51:05,Veracruz,18-24,20k-35k,Joven digital,Media,70.25,0
PR011209,246763363de0af833b117c39c9f24b48,ddfef11e57de74fe4e0bc113,0b52f6811e2f13191f1d22bc,2025-03-29 22:34:20,Michoacán,35-44,0-10k,Baja intención masivo,Baja,24.42,0
PR011210,72b04fda4ca99391f0d8b98fc1764974,2f62868120d72954b7f8e4a7,a037e3a0b6ffacbbc603a57d,2025-07-27 12:06:39,Estado de México,25-34,35k-50k,Joven digital,Media,68.95,0
PR011211,6890ff68e9164f8cff14cb911bce912f,539d5c158d1bdd16cd780a94,3fd98bb6bebbb5ac052c7e6a,2025-04-06 10:57:32,Jalisco,18-24,50k+,Cliente existente digital,Media,69.01,1
PR011212,2c8468703be207b017111f3d0632df66,3804f550cf65165672bf5948,bee2d0f2c3a5a70f7cee0422,2025-06-19 15:12:15,Puebla,55+,10k-20k,Baja intención masivo,Baja,32.13,0
PR011213,b81761a9b5c1954f8bfc9189d8d2d6d1,ebdbb383f018a5f5efd6a1d6,905a1927358cc507fc397d4f,2025-06-10 00:15:45,Nuevo León,18-24,20k-35k,Joven digital,Media,67.51,0
PR011214,036ab7258b56f4ee2ea3d00999988946,7b47f84ff57912a2dac4ad49,30a98b9102284431618fab36,2025-06-29 05:38:56,Guanajuato,35-44,50k+,Cliente existente digital,Baja,80.51,1
PR011215,3d7751cd17890f1fec44f35b876b310f,f2abf5a9f28ec0b9687f75d2,064051f9b0d013280c9e4b7b,2025-01-11 11:13:13,Estado de México,18-24,0-10k,Joven digital,Media,45.72,0
PR011216,3d3963ad146292c85b7665cd013c81ae,72ed6266ae874481d783e57a,6e82c3e8cd43828afab72621,2025-04-28 11:17:34,Chihuahua,35-44,35k-50k,Ahorro alto potencial,Alta,94.53,0
PR011217,763a49b4146b86c7fea0c0f1f17463b8,bceac0f5ca48fb034da62225,9ca1e94ca50af2d18aaefa16,2025-09-08 21:35:51,Jalisco,35-44,20k-35k,Asalariado consolidado,Media,71.93,0
PR011218,1ae454dccadbbb6517e070b1dafd388c,d13b59825618f527e11f8c51,8e9bb301d353fc9865ab71da,2025-05-21 20:02:41,Jalisco,25-34,20k-35k,Prospecto informativo,Baja,43.33,0
PR011219,61a1bbc3c68bbe18c23ec7aede7f5fc8,801e90927dc1b9e145d6e288,bfe7cd0303aa632d1de925cc,2025-03-14 22:19:02,Puebla,18-24,10k-20k,Joven digital,Media,55.72,0
PR011220,2fc4de5c0d0eab99a75e2ea943c1b36d,13e18f3609c716e370efc276,d856a687c500fd3ab9893e47,2025-12-07 03:33:22,CDMX,35-44,10k-20k,Prospecto informativo,Alta,61.02,0
PR011221,b12b6c432130461be49926f8f0cd4e82,f5c2585d5cdf9bc998adac85,14e491525b50e712522dbf0b,2025-01-13 12:59:57,Jalisco,35-44,20k-35k,Asalariado consolidado,Media,78.2,0
PR011222,5d694a5078cb2e7d9416e4074068b3d9,c9f23b6f5199e2e7532c7809,e8828945b1ae073d20bfba52,2025-08-14 01:30:17,Estado de México,25-34,10k-20k,Joven digital,Media,69.92,0
PR011223,70fa3e1f8c06956eb6397a5ba4ed0967,646f921c87f38d322398b2f0,f398d2a901e3039fd7f24c29,2025-04-04 07:36:52,Puebla,25-34,20k-35k,Joven digital,Media,73.86,0
PR011224,28be2160ddf56c75cec8bc40335f823a,6a26c3bfaafc223ecfb069ce,a1df582a0f1a337c6e3351e9,2025-04-05 05:22:58,Nuevo León,18-24,0-10k,Joven digital,Media,50.06,0
PR011225,9b6cabbfd21d777c55073a7462bb5dd8,10da2294fb0f74cd5ce73864,4913ba7d2ebedb7d7c0ece8e,2025-06-12 19:39:18,Guanajuato,25-34,35k-50k,Prospecto informativo,Baja,57.17,0
PR011226,9ae8b9ca981e26a2b717802308f551cc,44429b290e31c58a51ed3f59,9c1399a5c22ac07ee7dce60c,2025-02-05 08:54:14,Otros,45-54,10k-20k,Prospecto informativo,Media,53.36,0
PR011227,6748c2edb5603fe490c410ac3c8f0310,2ba792ca6b031694e14be4ab,c6612f6dbe0b411d4176376c,2025-04-13 02:17:58,Guanajuato,25-34,20k-35k,Joven digital,Media,59.35,0
PR011228,79c625d1091f4d11d27384cc597b8b8e,51d45db6e77a06cc8607aeef,b707a4eee812073b00f1f004,2025-12-04 20:21:16,Nuevo León,25-34,0-10k,Baja intención masivo,Baja,22.95,0
PR011229,621bd6940d2e9484f946df2d798e8573,bf77a6ab7d08867b0f6fedaa,a9a3d6f1236f4d913619d9dd,2025-03-31 02:22:05,CDMX,35-44,35k-50k,Cliente existente digital,Alta,89.93,1
PR011230,02c3f6c4ffe928366d32d647769b8d4d,f9a004dca32b53f521f7ac46,8df2bbd101cb61a15cc5e304,2025-06-29 11:15:23,CDMX,45-54,0-10k,Prospecto informativo,Media,66.86,0
PR011231,a78eb18847cc1ba2881f2df57b5b0f82,862004c12cd1cf68995a8c0c,1bd72428b7eed5c88706a057,2025-04-28 00:49:12,Guanajuato,18-24,0-10k,Joven digital,Media,55.58,0
PR011232,a78bad981d86d91f973ebc12f0e2a1e8,f427e217f64463fa043387a7,b241d630093a49d4738b7c0a,2025-07-27 23:05:10,Yucatán,35-44,10k-20k,Prospecto informativo,Media,59.22,0
PR011233,c2ec06d271b8bb0cdf2802bea7a23c0c,4f0aa32a07466213f43f306b,5a2fb0e3360c8af3554e7a4a,2025-06-30 04:17:32,CDMX,35-44,35k-50k,Ahorro alto potencial,Alta,98.0,0
PR011234,c47ca5ffb1e4b38c80ee914ed195694b,57b607cd8e084e1d4f5d1cc7,e93edd97a96c1d9763c4eee3,2025-05-27 19:26:15,Jalisco,25-34,0-10k,Joven digital,Media,61.75,0
PR011235,ba0142066bbc64d7317a3b56d59cb03d,8dbe0995e326c0ae2b6b6876,68bfd7f10b72edcf590c8f9e,2025-07-02 02:52:58,Nuevo León,18-24,20k-35k,Joven digital,Media,62.78,0
PR011236,ecaac99b2fd965e45f6cd0c20283246c,31b8c72a82511e672b3f7c80,a9769d9fd37835ac30c8ae39,2025-10-23 21:58:04,Nuevo León,45-54,10k-20k,Prospecto informativo,Media,55.12,0
PR011237,dfd4b4ac0ab10309ce694bf60f641335,3b678f4ed1b64a41fffc851c,c46f0e0f8d49c92298939df8,2025-01-10 21:35:22,Otros,25-34,50k+,Cliente existente digital,Media,78.35,1
PR011238,82aa0afbcd07071733131e8ad8922d36,47c394394c880cc4dd79b9cd,04d0f9bdf2ac5863895f76f8,2025-11-15 16:23:42,Jalisco,18-24,10k-20k,Cliente existente digital,Media,67.76,1
PR011239,3ec133b675cd3262255ac984d25986ff,b5f91da3669bdcb65315fb84,574321265a19bd17a6d8a797,2025-05-13 09:02:55,CDMX,35-44,0-10k,Prospecto informativo,Alta,69.59,0
PR011240,ccfec1fc916028c3556bf775b182571a,2f93e06bc21d6cc3defb16ad,cbfbe754090327c3653716a8,2025-01-13 09:00:05,Estado de México,25-34,20k-35k,Joven digital,Media,59.9,0
PR011241,ecc88b703c54f50c052fddc8167b92b9,db97f7760a69744425faf44e,76cea7e3cf2fcae4e78120cf,2025-04-23 02:54:13,CDMX,18-24,10k-20k,Baja intención masivo,Baja,27.46,0
PR011242,b68022440609c925efa480f89da2e4ba,0d024114f70b555f03a2f4a1,57a6737d424042a4e310bba7,2025-05-19 10:15:14,CDMX,25-34,20k-35k,Joven digital,Alta,82.04,0
PR011243,462168b0b5cac06fab9a5f1432f3ae0d,3a513158278e8421c5c84c0b,4f741997fcf67d615d70e093,2025-04-22 11:25:00,Estado de México,25-34,35k-50k,Cliente existente digital,Media,76.57,1
PR011244,25da25da87015dc3ed095cf3f12ecbeb,1011845650325a1fc6bf0c00,0a95af71274172ee544aec5e,2025-12-06 16:20:12,Nuevo León,35-44,35k-50k,Asalariado consolidado,Media,77.14,0
PR011245,307d1eddc864cd46cc965b8faeebabc5,b4a9abe77aeca1a4fef82bcc,5896ca622f63134fd5df899a,2025-11-21 10:55:03,CDMX,25-34,10k-20k,Cliente existente digital,Media,61.88,1
PR011246,6702831c89c9cc862d157e0a764b44b0,4fef4fefa531ebf0ec00af49,df939962ac6483569548bacc,2025-06-29 18:10:25,Veracruz,18-24,10k-20k,Joven digital,Media,57.55,0
PR011247,cc8600b7bae24f67d1005afe3fd31c1b,51ad17a633e84b713232e72a,0738bde3c93691f3b464096d,2025-07-24 08:06:02,Puebla,35-44,10k-20k,Prospecto informativo,Media,62.39,0
PR011248,85b2354c2a74a339230ad1741f5bc6ec,97efbe59197f97fc74f5aec0,d102c60ac0a45ada1904a59f,2025-07-14 17:02:58,CDMX,35-44,10k-20k,Prospecto informativo,Alta,74.02,0
PR011249,4168685e50368048e32f2655b6da341c,93a619edccbb1191affef6ce,9bcbef92bdfe748ef5232519,2025-09-08 20:34:53,Otros,35-44,20k-35k,Asalariado consolidado,Media,75.98,0
PR011250,3480087db06257623ba8bc7e05b2fb42,db381d3350c9bc4281e931f8,eceb00b10375e3ef730d0687,2025-08-09 15:48:59,Nuevo León,18-24,20k-35k,Joven digital,Media,69.59,0
PR011251,410f09ebd492daba9f42ca5a1aecd27b,3167b4180283fa5396c70fb4,d69ee5fba92c9990c0e9d6a8,2025-01-24 13:15:20,Otros,18-24,35k-50k,Cliente existente digital,Media,70.36,1
PR011252,9a0cee0bb9cb5168051dccc1bd7dc121,f29207e5b4162ac45bfa3e89,d20613ac77618c63a14dcfad,2025-08-25 23:15:56,Otros,55+,20k-35k,Prospecto informativo,Media,63.09,0
PR011253,0d31a52bfc304e8b7719521d3791a322,d34219f734a36fb60c422683,c2811655fa3471dfa8a4c3d1,2025-03-12 07:35:32,Estado de México,25-34,20k-35k,Joven digital,Media,66.62,0
PR011254,f83b05d022108669344128e7125bc4c3,5d5d0c5dd4a6c83b13d54f55,1d73ea1482c07d3e387484d4,2025-06-09 10:27:43,Jalisco,25-34,20k-35k,Joven digital,Alta,73.41,0
PR011255,8dfb432f54cb8ae014406b9f46599d5f,d019348952368de70b8d1d0d,131ec05f9838cf2888be8960,2025-04-04 18:19:17,San Luis Potosí,35-44,10k-20k,Prospecto informativo,Media,55.33,0
PR011256,eda306e581ae539965dc135dd5df890c,482ac7aebbbe4940e210f9a4,11d9cf11fdf0097c23e7bbbf,2025-11-08 02:09:31,Estado de México,45-54,10k-20k,Cliente existente digital,Baja,47.14,1
PR011257,5e553e56e8a87c0d08b5d00fe0e26be8,29d29857508230f56026117b,4084919e3658a6ad5acf5242,2025-05-27 12:09:51,Jalisco,45-54,0-10k,Baja intención masivo,Baja,26.39,0
PR011258,bb28562d869f4084f0ce50a8101588fb,14bcab50a4dde9e766bbd97c,b8defa87d49ce4adcd4b13e4,2025-06-21 01:33:05,Guanajuato,25-34,10k-20k,Baja intención masivo,Baja,23.22,0
PR011259,bb8d6d44921ba1f5e1e683c36379bde5,fe69b2f2f131144290f9d12c,71143cd35e4ab1bea057c5bc,2025-06-06 18:12:00,Puebla,55+,35k-50k,Prospecto informativo,Media,68.12,0
PR011260,0262ee4451318e2f57faf5af2aa15346,be261becdf71c333bdd3d9c9,aa3bb1e537bfca988d98170c,2025-10-20 19:00:54,San Luis Potosí,18-24,35k-50k,Prospecto informativo,Baja,46.75,0
PR011261,e8d85878b2b632ba64ea6746ae066585,93bf80cd4d921715f077014a,c5821b74234c40e5fd12890f,2025-05-11 08:19:22,Baja California,45-54,0-10k,Cliente existente digital,Alta,78.35,1
PR011262,58a935180c7a52df274ad1661922d96f,afb1ba8f4dbd6cb5c61ac225,bc9c9a6f5b8122d9b9fc8cdf,2025-11-10 23:57:49,Otros,25-34,10k-20k,Baja intención masivo,Baja,29.45,0
PR011263,6cd4d43b634a69f48c5267ebc83dc91a,be708743b4c768348d32b079,e1d32316c3f28b1893103160,2025-06-29 21:01:07,Baja California,55+,35k-50k,Ahorro alto potencial,Alta,71.44,0
PR011264,ffbc88f5baa6b6fb73be07e499d0ba14,72c7fe968b54ad65af4f5f97,5b8b04310bbe324539dbc7d1,2025-06-12 20:08:49,Veracruz,45-54,20k-35k,Asalariado consolidado,Alta,77.67,0
PR011265,3bef2e3c579e7efa68c8784ddecc18b9,d34f5d2b3a57e80c2ec012b8,592ab3f72f15cbcd1dad6db5,2025-06-23 15:03:11,Puebla,45-54,0-10k,Prospecto informativo,Alta,60.63,0
PR011266,593ee4aa74482021be58ffe53346a9c0,d163b059438edf5143e3020b,6904dbbaae3016d15a743557,2025-06-09 11:02:09,Otros,35-44,35k-50k,Asalariado consolidado,Baja,57.93,0
PR011267,c1d2e72350138c97645e1e71bb0190a3,2247bf91f758e2ce1034a8a8,6e460168486c24eb109f518d,2025-10-12 05:32:57,Otros,25-34,20k-35k,Joven digital,Media,74.79,0
PR011268,c8326908540d198d9e53aee567b253f4,645d869cedac1987bafadbda,76b6581923dc3e88df7f07ee,2025-05-28 11:03:43,San Luis Potosí,25-34,10k-20k,Joven digital,Media,60.77,0
PR011269,57ea1996ecf166c41b42404ca2ae5cff,e51e04406b134ca249a71872,77d8a5b13c2f245e01173a87,2025-09-06 08:46:14,Chihuahua,18-24,20k-35k,Joven digital,Alta,76.09,0
PR011270,ad044086e7017a6c432aea248a6d194c,2c9236e9975f7c435174251a,5d144d5196a96338ef4fd8d4,2025-06-04 14:23:45,Querétaro,35-44,35k-50k,Asalariado consolidado,Media,71.9,0
PR011271,796fb28169ed78bb3a79b5d65977be78,fb27837a4dfe51d4895b93bd,127d3318983b5d08d6cf1278,2025-04-01 21:17:09,Nuevo León,18-24,20k-35k,Prospecto informativo,Baja,46.53,0
PR011272,d243cb65449aed50d6d325ee8bb2d661,af7ff8442083c5ab14c1c9b4,c7d9960eb34aae4296710127,2025-02-21 10:05:00,Otros,25-34,20k-35k,Prospecto informativo,Baja,55.62,0
PR011273,d9429b025781cde0d158a43088062271,4c8793a6004643fe0278bc85,ea5151e9f787e67fd0474103,2025-07-18 00:05:03,CDMX,25-34,0-10k,Joven digital,Media,52.44,0
PR011274,ab8687beb45c8861557ce9a37dfe93ca,c7a044a7266c80b9bf8e3327,81846de3c9c8294105a9a0ba,2025-05-22 17:23:25,Jalisco,45-54,20k-35k,Asalariado consolidado,Media,76.75,0
PR011275,1bf09cf4c8bf33b09fa168fa3a78938c,65cc4aff83056066f100aaaf,f22c101cf3fd4ec4f5d5a219,2025-10-16 20:34:51,Estado de México,25-34,20k-35k,Cliente existente digital,Alta,89.85,1
PR011276,917004630553284a7659addfa28e2c64,10f0859fc5e76c58e99fec6f,823035aab6157d5764a72651,2025-03-02 07:45:18,Querétaro,35-44,10k-20k,Prospecto informativo,Media,52.29,0
PR011277,04c4b9921066c197e440ee028f3e9ce8,acb4dcd24db95019addceb5a,15a2700ab02525cd9600847a,2025-03-12 09:22:19,Guanajuato,25-34,10k-20k,Joven digital,Alta,74.16,0
PR011278,e5bbe48c09d53ee74667df2b0d913afb,08954eb24facfd092f71c724,ac84f9cfe7c54b6e4b4fc07e,2025-06-20 17:40:07,Jalisco,25-34,20k-35k,Joven digital,Media,72.25,0
PR011279,879a5473fd5879d629d2ed3b6b0424a8,eba8d2f4bc738ce76b30cef0,c394083acad49a044342dfa3,2025-04-14 12:10:36,CDMX,35-44,20k-35k,Asalariado consolidado,Media,61.04,0
PR011280,8ba68700c1d7433a0603cb36b6e4ead1,24559a142717a5093d11c9d1,a7e889f73fe09f45be7c9c14,2025-07-10 04:53:53,Jalisco,25-34,35k-50k,Prospecto informativo,Baja,46.16,0
PR011281,999264d1628169099e4eeb2f15f76dc7,6b20158b58e484295a5b8232,ab8b34f940617ebdee7498ef,2025-06-04 17:41:33,Estado de México,35-44,35k-50k,Asalariado consolidado,Media,78.9,0
PR011282,e931e8df8e9106c28f8e8e3e20485c03,14ee12c8bfec0f4e36c0741a,e10a841f9241a18f4091ab2d,2025-06-01 12:58:27,CDMX,25-34,20k-35k,Prospecto informativo,Baja,38.16,0
PR011283,e85b03c03e950aeb189c87952d7ed109,e46026bfbe4d1eea4845521d,481b086ff5b642599c27ebaa,2025-07-29 02:21:59,Coahuila,55+,50k+,Prospecto informativo,Baja,36.85,0
PR011284,83484c2c3d74c7ec6bd6329ea61c0232,5d2716ca4272fa960ef29db1,f446134ade3650e1c0beccd3,2025-06-07 23:52:09,Jalisco,25-34,20k-35k,Joven digital,Alta,86.27,0
PR011285,6c292f0cb0928f724457a4f3de30b353,c22d35fce54a1c40cd859ea0,4c0c19ea0fc7c80b2ce2acae,2025-10-17 18:03:26,Estado de México,25-34,10k-20k,Baja intención masivo,Baja,45.06,0
PR011286,fe528c334ca9a569f001c008184c8765,61cfc9d4b884e95d38360594,52b9735255d84766c643ec5c,2025-03-26 02:32:32,Estado de México,55+,10k-20k,Prospecto informativo,Alta,66.66,0
PR011287,5a7362670aa3457759af94d2a9ac6ce1,ccbddab43434c4ced8df8ef3,faca8a10a3a0d3bfd20b26ac,2025-07-17 22:24:22,Puebla,45-54,0-10k,Baja intención masivo,Baja,23.0,0
PR011288,667fab76723dd4d7f930fcf352ebc516,e4cdae4911a8c13893713988,c7e28e43b0b0a3fa8c145236,2025-09-05 00:57:31,San Luis Potosí,25-34,10k-20k,Baja intención masivo,Baja,27.46,0
PR011289,e1231dceca095b4e388e3fcea225902f,d3fdcbca895866b4fdc32a52,c09fbc799291213bbf3a0d44,2025-09-03 04:32:49,CDMX,18-24,10k-20k,Joven digital,Media,62.4,0
PR011290,a635715a36f6a078dd73c790166814a3,5c933837ad5262d7c05265d2,a298bb79ad09617a29c95a16,2025-06-17 19:05:11,Estado de México,25-34,20k-35k,Joven digital,Alta,75.67,0
PR011291,3ffd2577f3921d33da5e256106fc7ca8,f9744dcdcf5c204fa51863f5,1da0967b98cf6e91d03e594e,2025-11-24 11:28:05,Coahuila,35-44,50k+,Prospecto informativo,Baja,64.86,0
PR011292,aca47026cc7c0f061676ed3d3599345a,db559cea914b41ef2a5482d3,778a245eece2b8f1bd73dc1f,2025-02-25 00:20:51,CDMX,25-34,35k-50k,Prospecto informativo,Baja,53.83,0
PR011293,dd75a6c1699653e873444c7e24746e00,072d5ef8c05d68e2aea89d0e,0d6f9d143fa28d928fb8f2b3,2025-12-30 23:25:15,Michoacán,25-34,35k-50k,Joven digital,Media,78.29,0
PR011294,89dc1b3fe5c2f021e562b3f69d0170d7,1ec0fbb16f2bbbf9d2ef9a14,3669cfb7d57a7fad7c452297,2025-01-09 15:00:44,Otros,35-44,10k-20k,Prospecto informativo,Alta,73.42,0
PR011295,5a8e011f6c76682a5de3d527db8841e2,2b2e655fbbee9883d0fb2ea0,75f4bce7b2935e2a375509a1,2025-04-20 08:12:43,Veracruz,25-34,0-10k,Joven digital,Media,52.35,0
